RWL;1.000000
RWO;0.880000
RWR;1.000000
RWV;0.920000
RWW;0.910000
RWX;0.860000
RXI;0.950000
RYE;0.780000
RYF;0.840000
RYH;0.930000
RYJ;0.950000
RYT;0.870000
RYU;0.890000
RZG;0.910000
RZV;0.840000
SBEU;0.910000
SBIO;1.000000
SBUS;0.920000
SCHA;1.000000
SCHB;0.960000
SCHC;0.900000
SCHD;0.990000
SCHE;0.860000
SCHF;0.850000
SCHG;0.860000
SCHH;1.000000
SCHM;0.920000
SCHO;1.000000
SCHP;1.000000
SCHR;0.980000
SCHV;1.000000
SCHX;0.930000
SCHZ;1.000000
SCID;0.890000
SCIF;0.950000
SCIJ;1.000000
SCIN;0.980000
SCIU;0.820000
SCIX;0.970000
SCJ;1.000000
SCPB;0.830000
SCTO;0.930000
SCZ;1.000000
SDEM;0.890000
SDIV;0.920000
SDOG;0.920000
SDY;0.970000
SGDJ;0.920000
SGDM;0.910000
SGOL;1.000000
SHE;0.910000
SHM;0.890000
SHV;0.860000
SHY;1.000000
SHYD;1.000000
SHYG;0.950000
SIL;0.920000
SILJ;1.000000
SIPE;1.000000
SIVR;0.930000
SIZE;0.820000
SJNK;0.920000
SKOR;1.000000
SKYY;1.000000
SLDR;1.000000
SLOW;0.940000
SLQD;0.860000
SLV;0.940000
SLVP;0.950000
SLX;0.930000
SLY;1.000000
SLYG;1.000000
SLYV;1.000000
SMB;0.900000
SMCP;0.970000
SMEZ;1.000000
SMH;1.000000
SMIN;1.000000
SMLF;0.820000
SMLV;0.870000
SMMU;0.930000
SMMV;0.950000
SMRU.PA;0.970000
SNLN;0.850000
SOCL;0.980000
SOIL;0.820000
SOVB;0.910000
SOXX;0.840000
SOYB;1.000000
SPFF;0.950000
SPHB;0.860000
SPHQ;1.000000
SPLV;0.870000
SPUN;0.960000
SPXH;0.890000
SPY;1.000000
SPYB;0.800000
SPYD;1.000000
SPYG;0.940000
SPYV;0.960000
SPYX;0.910000
SRET;0.940000
SRLN;0.960000
SST;0.990000
STIP;0.850000
STPZ;0.820000
STXX;1.000000
SUB;0.930000
SXLI.SW;0.960000
SYE;0.930000
SYG;1.000000
SYLD;0.950000
SYV;0.940000
TAGS;1.000000
TAO;0.810000
TDIV;0.880000
TDTF;0.950000
TDTT;0.810000
TENZ;0.940000
TFI;0.890000
TFLO;0.860000
THA.L;1.000000
THD;1.000000
THHY;0.890000
THRK;0.990000
TILT;0.970000
TIP;1.000000
TIPX;0.860000
TIPZ;0.970000
TLH;0.900000
TLO;0.940000
TLT;0.860000
TLTD;0.840000
TLTE;1.000000
TOFR;1.000000
TOK;0.910000
TONS;1.000000
TOTL;0.870000
TOTS;0.890000
TRS7.L;0.910000
TRSK;0.890000
TTFS;0.930000
TUR;0.900000
TUSA;1.000000
TUTI;0.940000
TUTT;0.980000
TUZ;0.920000
TWND.L;1.000000
TWOK;1.000000
TZD;1.000000
TZE;0.980000
TZG;0.900000
TZI;1.000000
TZL;0.960000
TZV;0.860000
TZW;0.990000
TZY;0.940000
UAE;1.000000
UBND;0.880000
UC03.L;0.860000
UDBI;0.900000
UDN;1.000000
UIQN.DE;1.000000
UIQR.DE;0.890000
UK;1.000000
ULST;1.000000
URTH;1.000000
US1.PA;1.000000
US10.PA;0.990000
US57.L;1.000000
USDU;0.960000
USFR;1.000000
USMV;1.000000
USRT;0.930000
USSC.L;0.860000
USSD;0.860000
USWD;0.990000
UTES;1.000000
UTLF;1.000000
UUP;0.920000
VALX;1.000000
VAMO;0.960000
VAW;0.990000
VB;0.870000
VBK;0.910000
VBND;0.860000
VBR;1.000000
VCIT;0.920000
VCLT;0.820000
VCR;0.850000
VCSH;1.000000
VDC;0.830000
VDE;1.000000
VDLQ.L;0.910000
VEA;1.000000
VEGA;1.000000
VEGI;1.000000
VEU;1.000000
VFH;0.960000
VGIT;0.990000
VGK;1.000000
VGLT;0.920000
VGSH;0.950000
VGT;0.930000
VHT;0.810000
VIG;0.900000
VIGI;1.000000
VIOG;1.000000
VIOO;1.000000
VIOV;0.920000
VIS;1.000000
VIXH;1.000000
VLLV;0.970000
VLML;0.930000
VLU;1.000000
VLUE;1.000000
VMBS;0.850000
VNM;1.000000
VNQ;0.850000
VNQI;0.920000
VO;0.900000
VOE;0.970000
VONE;0.950000
VONG;1.000000
VONV;0.950000
VOO;0.900000
VOOG;1.000000
VOOV;0.970000
VOT;1.000000
VOX;0.940000
VPL;0.960000
VPU;1.000000
VRP;0.740000
VSPY;1.000000
VSS;0.960000
VT;0.940000
VTEB;0.850000
VTHR;0.980000
VTI;0.800000
VTIP;0.920000
VTV;0.810000
VTWG;0.890000
VTWO;0.870000
VTWV;0.930000
VUG;0.880000
VV;0.990000
VWO;1.000000
VWOB;0.970000
VXF;1.000000
VXUS;0.850000
VYM;1.000000
VYMI;0.930000
WBIA;0.940000
WBIB;1.000000
WBIC;0.900000
WBID;1.000000
WBIE;1.000000
WBIF;0.870000
WBIG;1.000000
